SensorID,Timestamp,Temperature,Humidity,Region
SEN-198,2026-06-02T21:14:33.385592,21.71,59.64,Site_Central
SEN-189,2026-06-02T21:14:34.385592,28.1,74.05,Site_Central
SEN-106,2026-06-02T21:14:35.385592,21.42,45.54,Site_North
SEN-197,2026-06-02T21:14:36.385592,26.85,57.05,Site_Central
SEN-181,2026-06-02T21:14:37.385592,20.06,52.64,Site_South
SEN-139,2026-06-02T21:14:38.385592,20.8,68.07,Site_Central
SEN-127,2026-06-02T21:14:39.385592,29.13,77.95,Site_North
SEN-166,2026-06-02T21:14:40.385592,30.01,54.87,Site_South
SEN-133,2026-06-02T21:14:41.385592,21.12,68.48,Site_North
SEN-113,2026-06-02T21:14:42.385592,32.62,57.35,Site_Central
SEN-100,2026-06-02T21:14:43.385592,23.32,62.84,Site_North
SEN-147,2026-06-02T21:14:44.385592,26.11,52.53,Site_Central
SEN-134,2026-06-02T21:14:45.385592,24.39,58.48,Site_South
SEN-138,2026-06-02T21:14:46.385592,26.21,58.52,Site_North
SEN-115,2026-06-02T21:14:47.385592,20.13,40.84,Site_South
SEN-193,2026-06-02T21:14:48.385592,26.52,71.25,Site_Central
SEN-153,2026-06-02T21:14:49.385592,31.71,55.11,Site_South
SEN-101,2026-06-02T21:14:50.385592,27.71,69.18,Site_Central
SEN-154,2026-06-02T21:14:51.385592,31.44,54.85,Site_North
SEN-103,2026-06-02T21:14:52.385592,21.98,45.79,Site_Central
SEN-145,2026-06-02T21:14:53.385592,23.27,65.39,Site_Central
SEN-150,2026-06-02T21:14:54.385592,20.09,48.94,Site_North
SEN-153,2026-06-02T21:14:55.385592,24.19,52.55,Site_Central
SEN-168,2026-06-02T21:14:56.385592,25.7,60.73,Site_North
SEN-110,2026-06-02T21:14:57.385592,24.77,77.71,Site_Central
SEN-137,2026-06-02T21:14:58.385592,23.97,67.17,Site_South
SEN-123,2026-06-02T21:14:59.385592,22.48,55.57,Site_South
SEN-174,2026-06-02T21:15:00.385592,29.04,41.96,Site_South
SEN-154,2026-06-02T21:15:01.385592,31.17,73.72,Site_Central
SEN-117,2026-06-02T21:15:02.385592,32.36,44.24,Site_South
SEN-122,2026-06-02T21:15:03.385592,29.62,69.92,Site_North
SEN-127,2026-06-02T21:15:04.385592,31.29,75.46,Site_Central
SEN-152,2026-06-02T21:15:05.385592,33.9,67.45,Site_South
SEN-122,2026-06-02T21:15:06.385592,23.91,44.38,Site_South
SEN-115,2026-06-02T21:15:07.385592,20.59,75.04,Site_North
SEN-195,2026-06-02T21:15:08.385592,32.68,51.09,Site_Central
SEN-100,2026-06-02T21:15:09.385592,26.56,65.14,Site_South
SEN-169,2026-06-02T21:15:10.385592,23.63,64.53,Site_North
SEN-115,2026-06-02T21:15:11.385592,34.58,66.99,Site_South
SEN-100,2026-06-02T21:15:12.385592,34.93,61.79,Site_North
SEN-107,2026-06-02T21:15:13.385592,34.0,73.04,Site_Central
SEN-108,2026-06-02T21:15:14.385592,30.14,78.06,Site_Central
SEN-191,2026-06-02T21:15:15.385592,33.21,50.49,Site_Central
SEN-155,2026-06-02T21:15:16.385592,23.15,46.07,Site_Central
SEN-149,2026-06-02T21:15:17.385592,28.06,55.61,Site_South
SEN-151,2026-06-02T21:15:18.385592,26.58,49.35,Site_Central
SEN-132,2026-06-02T21:15:19.385592,28.99,40.84,Site_North
SEN-134,2026-06-02T21:15:20.385592,23.21,71.75,Site_North
SEN-188,2026-06-02T21:15:21.385592,22.09,40.89,Site_North
SEN-116,2026-06-02T21:15:22.385592,31.82,68.99,Site_Central
SEN-137,2026-06-02T21:15:23.385592,26.69,49.92,Site_South
SEN-199,2026-06-02T21:15:24.385592,27.5,66.27,Site_Central
SEN-186,2026-06-02T21:15:25.385592,21.23,62.88,Site_North
SEN-126,2026-06-02T21:15:26.385592,33.91,56.09,Site_Central
SEN-103,2026-06-02T21:15:27.385592,34.9,61.86,Site_Central
SEN-121,2026-06-02T21:15:28.385592,22.28,50.13,Site_South
SEN-199,2026-06-02T21:15:29.385592,34.93,72.98,Site_North
SEN-194,2026-06-02T21:15:30.385592,31.43,56.1,Site_North
SEN-182,2026-06-02T21:15:31.385592,25.59,40.74,Site_North
SEN-135,2026-06-02T21:15:32.385592,27.75,78.92,Site_Central
SEN-151,2026-06-02T21:15:33.385592,31.91,48.46,Site_Central
SEN-150,2026-06-02T21:15:34.385592,28.41,59.96,Site_North
SEN-140,2026-06-02T21:15:35.385592,25.27,76.63,Site_South
SEN-151,2026-06-02T21:15:36.385592,20.68,56.29,Site_South
SEN-133,2026-06-02T21:15:37.385592,33.24,47.26,Site_Central
SEN-119,2026-06-02T21:15:38.385592,30.58,55.17,Site_Central
SEN-182,2026-06-02T21:15:39.385592,23.1,70.01,Site_South
SEN-155,2026-06-02T21:15:40.385592,29.03,50.83,Site_South
SEN-156,2026-06-02T21:15:41.385592,33.93,56.99,Site_Central
SEN-198,2026-06-02T21:15:42.385592,21.15,78.2,Site_Central
SEN-130,2026-06-02T21:15:43.385592,27.3,72.3,Site_South
SEN-141,2026-06-02T21:15:44.385592,31.78,42.09,Site_Central
SEN-151,2026-06-02T21:15:45.385592,30.56,46.91,Site_South
SEN-161,2026-06-02T21:15:46.385592,22.94,42.65,Site_North
SEN-149,2026-06-02T21:15:47.385592,27.02,56.48,Site_South
SEN-157,2026-06-02T21:15:48.385592,23.4,57.26,Site_South
SEN-175,2026-06-02T21:15:49.385592,22.68,70.0,Site_Central
SEN-151,2026-06-02T21:15:50.385592,21.62,68.52,Site_Central
SEN-116,2026-06-02T21:15:51.385592,32.0,64.63,Site_North
SEN-179,2026-06-02T21:15:52.385592,23.35,70.19,Site_North
SEN-197,2026-06-02T21:15:53.385592,32.38,41.94,Site_Central
SEN-155,2026-06-02T21:15:54.385592,24.81,71.43,Site_South
SEN-182,2026-06-02T21:15:55.385592,31.72,69.8,Site_North
SEN-197,2026-06-02T21:15:56.385592,27.47,71.22,Site_Central
SEN-106,2026-06-02T21:15:57.385592,34.79,78.29,Site_South
SEN-148,2026-06-02T21:15:58.385592,22.64,61.21,Site_South
SEN-184,2026-06-02T21:15:59.385592,31.78,57.89,Site_South
SEN-155,2026-06-02T21:16:00.385592,28.92,72.25,Site_North
SEN-142,2026-06-02T21:16:01.385592,22.35,59.01,Site_Central
SEN-173,2026-06-02T21:16:02.385592,26.89,59.49,Site_Central
SEN-169,2026-06-02T21:16:03.385592,34.69,43.02,Site_North
SEN-193,2026-06-02T21:16:04.385592,34.59,71.98,Site_Central
SEN-102,2026-06-02T21:16:05.385592,28.41,64.33,Site_South
SEN-119,2026-06-02T21:16:06.385592,31.1,46.89,Site_North
SEN-183,2026-06-02T21:16:07.385592,29.44,72.2,Site_Central
SEN-144,2026-06-02T21:16:08.385592,34.07,74.5,Site_North
SEN-181,2026-06-02T21:16:09.385592,25.4,53.74,Site_Central
SEN-178,2026-06-02T21:16:10.385592,29.36,52.79,Site_South
SEN-168,2026-06-02T21:16:11.385592,32.13,70.29,Site_South
SEN-148,2026-06-02T21:16:12.385592,27.12,75.74,Site_South
SEN-124,2026-06-02T21:16:13.385592,27.68,66.04,Site_South
SEN-197,2026-06-02T21:16:14.385592,23.23,79.74,Site_South
SEN-180,2026-06-02T21:16:15.385592,25.45,49.9,Site_Central
SEN-117,2026-06-02T21:16:16.385592,22.57,78.61,Site_Central
SEN-154,2026-06-02T21:16:17.385592,30.65,63.99,Site_Central
SEN-191,2026-06-02T21:16:18.385592,27.78,46.17,Site_North
SEN-131,2026-06-02T21:16:19.385592,27.36,48.65,Site_South
SEN-168,2026-06-02T21:16:20.385592,27.7,51.33,Site_South
SEN-192,2026-06-02T21:16:21.385592,28.03,59.37,Site_South
SEN-109,2026-06-02T21:16:22.385592,25.33,49.17,Site_North
SEN-138,2026-06-02T21:16:23.385592,22.04,47.08,Site_North
SEN-124,2026-06-02T21:16:24.385592,20.48,65.24,Site_Central
SEN-150,2026-06-02T21:16:25.385592,26.85,50.67,Site_South
SEN-118,2026-06-02T21:16:26.385592,33.77,66.44,Site_Central
SEN-170,2026-06-02T21:16:27.385592,24.96,49.3,Site_South
SEN-129,2026-06-02T21:16:28.385592,24.7,55.55,Site_North
SEN-158,2026-06-02T21:16:29.385592,23.5,62.63,Site_South
SEN-118,2026-06-02T21:16:30.385592,31.76,67.23,Site_South
SEN-196,2026-06-02T21:16:31.385592,26.35,48.85,Site_South
SEN-152,2026-06-02T21:16:32.385592,23.29,56.25,Site_South
SEN-166,2026-06-02T21:16:33.385592,21.87,78.49,Site_South
SEN-139,2026-06-02T21:16:34.385592,34.43,74.64,Site_South
SEN-186,2026-06-02T21:16:35.385592,27.18,59.32,Site_South
SEN-109,2026-06-02T21:16:36.385592,30.33,50.26,Site_North
SEN-184,2026-06-02T21:16:37.385592,32.98,60.58,Site_Central
SEN-196,2026-06-02T21:16:38.385592,32.19,64.26,Site_North
SEN-198,2026-06-02T21:16:39.385592,32.46,79.65,Site_South
SEN-127,2026-06-02T21:16:40.385592,34.2,45.76,Site_South
SEN-174,2026-06-02T21:16:41.385592,20.6,56.3,Site_South
SEN-192,2026-06-02T21:16:42.385592,20.61,77.3,Site_South
SEN-112,2026-06-02T21:16:43.385592,34.04,64.05,Site_Central
SEN-182,2026-06-02T21:16:44.385592,27.62,73.53,Site_North
SEN-171,2026-06-02T21:16:45.385592,34.98,73.4,Site_South
SEN-149,2026-06-02T21:16:46.385592,28.06,59.63,Site_Central
SEN-126,2026-06-02T21:16:47.385592,30.46,46.7,Site_South
SEN-164,2026-06-02T21:16:48.385592,26.82,59.49,Site_Central
SEN-128,2026-06-02T21:16:49.385592,28.07,67.87,Site_North
SEN-123,2026-06-02T21:16:50.385592,32.33,60.65,Site_Central
SEN-103,2026-06-02T21:16:51.385592,31.81,47.91,Site_North
SEN-118,2026-06-02T21:16:52.385592,25.43,44.41,Site_Central
SEN-171,2026-06-02T21:16:53.385592,34.93,40.7,Site_South
SEN-157,2026-06-02T21:16:54.385592,22.29,53.26,Site_Central
SEN-180,2026-06-02T21:16:55.385592,32.63,62.84,Site_Central
SEN-167,2026-06-02T21:16:56.385592,29.13,43.78,Site_South
SEN-113,2026-06-02T21:16:57.385592,30.68,53.43,Site_North
SEN-169,2026-06-02T21:16:58.385592,32.99,59.28,Site_South
SEN-159,2026-06-02T21:16:59.385592,27.3,47.6,Site_North
SEN-117,2026-06-02T21:17:00.385592,25.02,60.5,Site_Central
SEN-110,2026-06-02T21:17:01.385592,23.17,66.9,Site_South
SEN-180,2026-06-02T21:17:02.385592,30.07,68.3,Site_South
SEN-165,2026-06-02T21:17:03.385592,25.51,50.46,Site_Central
SEN-128,2026-06-02T21:17:04.385592,25.46,63.87,Site_North
SEN-148,2026-06-02T21:17:05.385592,28.38,78.56,Site_South
SEN-160,2026-06-02T21:17:06.385592,22.53,51.71,Site_North
SEN-118,2026-06-02T21:17:07.385592,22.17,40.96,Site_South
SEN-181,2026-06-02T21:17:08.385592,28.55,48.06,Site_North
SEN-141,2026-06-02T21:17:09.385592,28.39,68.78,Site_Central
SEN-157,2026-06-02T21:17:10.385592,21.95,73.12,Site_South
SEN-125,2026-06-02T21:17:11.385592,24.12,49.01,Site_Central
SEN-161,2026-06-02T21:17:12.385592,32.62,76.03,Site_North
SEN-162,2026-06-02T21:17:13.385592,34.3,74.83,Site_South
SEN-167,2026-06-02T21:17:14.385592,24.88,78.73,Site_North
SEN-153,2026-06-02T21:17:15.385592,21.39,45.2,Site_Central
SEN-183,2026-06-02T21:17:16.385592,29.9,52.52,Site_South
SEN-163,2026-06-02T21:17:17.385592,21.06,58.96,Site_North
SEN-106,2026-06-02T21:17:18.385592,24.83,40.29,Site_Central
SEN-193,2026-06-02T21:17:19.385592,30.92,63.76,Site_Central
SEN-177,2026-06-02T21:17:20.385592,25.04,77.71,Site_North
SEN-147,2026-06-02T21:17:21.385592,34.42,44.25,Site_South
SEN-153,2026-06-02T21:17:22.385592,33.77,57.86,Site_South
SEN-170,2026-06-02T21:17:23.385592,28.49,47.6,Site_Central
SEN-145,2026-06-02T21:17:24.385592,32.34,45.39,Site_South
SEN-158,2026-06-02T21:17:25.385592,31.6,57.78,Site_North
SEN-137,2026-06-02T21:17:26.385592,20.23,60.55,Site_Central
SEN-129,2026-06-02T21:17:27.385592,21.74,53.61,Site_South
SEN-129,2026-06-02T21:17:28.385592,21.12,66.98,Site_South
SEN-138,2026-06-02T21:17:29.385592,20.61,50.4,Site_North
SEN-106,2026-06-02T21:17:30.385592,27.67,67.83,Site_South
SEN-108,2026-06-02T21:17:31.385592,29.18,52.2,Site_North
SEN-152,2026-06-02T21:17:32.385592,21.1,76.02,Site_South
SEN-120,2026-06-02T21:17:33.385592,30.43,77.81,Site_North
SEN-156,2026-06-02T21:17:34.385592,34.75,47.85,Site_North
SEN-130,2026-06-02T21:17:35.385592,20.29,78.58,Site_South
SEN-177,2026-06-02T21:17:36.385592,30.13,78.32,Site_North
SEN-174,2026-06-02T21:17:37.385592,21.47,44.52,Site_South
SEN-139,2026-06-02T21:17:38.385592,33.01,56.22,Site_Central
SEN-195,2026-06-02T21:17:39.385592,32.5,54.26,Site_South
SEN-177,2026-06-02T21:17:40.385592,29.32,44.9,Site_South
SEN-174,2026-06-02T21:17:41.385592,22.27,59.84,Site_North
SEN-151,2026-06-02T21:17:42.385592,33.15,49.51,Site_South
SEN-105,2026-06-02T21:17:43.385592,21.17,55.9,Site_North
SEN-197,2026-06-02T21:17:44.385592,26.46,69.01,Site_North
SEN-110,2026-06-02T21:17:45.385592,28.55,42.77,Site_South
SEN-100,2026-06-02T21:17:46.385592,22.55,69.43,Site_North
SEN-191,2026-06-02T21:17:47.385592,24.14,41.04,Site_Central
SEN-189,2026-06-02T21:17:48.385592,21.87,76.92,Site_Central
SEN-197,2026-06-02T21:17:49.385592,34.41,40.17,Site_North
SEN-112,2026-06-02T21:17:50.385592,21.96,64.53,Site_Central
SEN-112,2026-06-02T21:17:51.385592,34.81,68.83,Site_Central
SEN-132,2026-06-02T21:17:52.385592,32.11,49.97,Site_South
SEN-170,2026-06-02T21:17:53.385592,33.04,72.87,Site_South
SEN-182,2026-06-02T21:17:54.385592,21.82,75.24,Site_North
SEN-189,2026-06-02T21:17:55.385592,29.37,56.69,Site_North
SEN-154,2026-06-02T21:17:56.385592,24.48,43.62,Site_North
SEN-121,2026-06-02T21:17:57.385592,21.41,43.58,Site_Central
SEN-100,2026-06-02T21:17:58.385592,21.78,75.08,Site_South
SEN-109,2026-06-02T21:17:59.385592,23.57,61.8,Site_Central
SEN-173,2026-06-02T21:18:00.385592,31.06,50.84,Site_South
SEN-172,2026-06-02T21:18:01.385592,22.91,48.85,Site_North
SEN-112,2026-06-02T21:18:02.385592,21.94,60.34,Site_Central
SEN-138,2026-06-02T21:18:03.385592,26.25,54.0,Site_Central
SEN-183,2026-06-02T21:18:04.385592,27.31,46.49,Site_North
SEN-185,2026-06-02T21:18:05.385592,25.38,43.5,Site_South
SEN-118,2026-06-02T21:18:06.385592,29.38,63.42,Site_Central
SEN-111,2026-06-02T21:18:07.385592,32.76,63.77,Site_South
SEN-199,2026-06-02T21:18:08.385592,23.43,71.35,Site_Central
SEN-178,2026-06-02T21:18:09.385592,21.91,63.13,Site_South
SEN-174,2026-06-02T21:18:10.385592,28.61,77.62,Site_North
SEN-153,2026-06-02T21:18:11.385592,25.29,74.61,Site_South
SEN-171,2026-06-02T21:18:12.385592,26.55,61.3,Site_North
SEN-125,2026-06-02T21:18:13.385592,28.06,51.82,Site_Central
SEN-110,2026-06-02T21:18:14.385592,28.0,42.94,Site_Central
SEN-129,2026-06-02T21:18:15.385592,31.42,51.73,Site_North
SEN-185,2026-06-02T21:18:16.385592,30.34,65.15,Site_South
SEN-183,2026-06-02T21:18:17.385592,29.89,60.03,Site_Central
SEN-162,2026-06-02T21:18:18.385592,33.02,68.73,Site_Central
SEN-143,2026-06-02T21:18:19.385592,30.47,51.35,Site_North
SEN-181,2026-06-02T21:18:20.385592,24.39,53.28,Site_South
SEN-134,2026-06-02T21:18:21.385592,27.34,56.44,Site_Central
SEN-113,2026-06-02T21:18:22.385592,26.07,44.7,Site_South
SEN-112,2026-06-02T21:18:23.385592,23.5,78.62,Site_North
SEN-149,2026-06-02T21:18:24.385592,28.48,48.77,Site_Central
SEN-196,2026-06-02T21:18:25.385592,29.9,65.62,Site_Central
SEN-121,2026-06-02T21:18:26.385592,27.57,51.51,Site_North
SEN-178,2026-06-02T21:18:27.385592,32.72,44.97,Site_South
SEN-184,2026-06-02T21:18:28.385592,34.24,47.1,Site_Central
SEN-107,2026-06-02T21:18:29.385592,24.78,49.29,Site_Central
SEN-151,2026-06-02T21:18:30.385592,30.53,76.48,Site_North
SEN-130,2026-06-02T21:18:31.385592,27.84,52.39,Site_North
SEN-148,2026-06-02T21:18:32.385592,31.98,75.97,Site_North
SEN-159,2026-06-02T21:18:33.385592,34.88,40.52,Site_Central
SEN-139,2026-06-02T21:18:34.385592,26.83,66.24,Site_North
SEN-169,2026-06-02T21:18:35.385592,20.98,50.94,Site_South
SEN-149,2026-06-02T21:18:36.385592,31.3,49.47,Site_South
SEN-141,2026-06-02T21:18:37.385592,25.69,43.41,Site_North
SEN-175,2026-06-02T21:18:38.385592,28.86,44.87,Site_South
SEN-185,2026-06-02T21:18:39.385592,27.97,44.03,Site_Central
SEN-161,2026-06-02T21:18:40.385592,25.78,74.92,Site_North
SEN-126,2026-06-02T21:18:41.385592,33.52,74.37,Site_South
SEN-136,2026-06-02T21:18:42.385592,25.35,50.08,Site_North
SEN-109,2026-06-02T21:18:43.385592,27.74,50.82,Site_North
SEN-145,2026-06-02T21:18:44.385592,34.87,76.94,Site_Central
SEN-190,2026-06-02T21:18:45.385592,29.72,78.44,Site_Central
SEN-165,2026-06-02T21:18:46.385592,26.95,65.15,Site_North
SEN-170,2026-06-02T21:18:47.385592,25.33,52.71,Site_North
SEN-109,2026-06-02T21:18:48.385592,23.54,71.54,Site_South
SEN-161,2026-06-02T21:18:49.385592,25.94,48.55,Site_Central
SEN-110,2026-06-02T21:18:50.385592,22.65,63.34,Site_South
SEN-169,2026-06-02T21:18:51.385592,21.48,64.5,Site_North
SEN-179,2026-06-02T21:18:52.385592,26.89,70.93,Site_Central
SEN-169,2026-06-02T21:18:53.385592,30.47,54.86,Site_Central
SEN-162,2026-06-02T21:18:54.385592,34.88,43.99,Site_North
SEN-185,2026-06-02T21:18:55.385592,25.89,75.34,Site_South
SEN-189,2026-06-02T21:18:56.385592,25.97,51.81,Site_South
SEN-189,2026-06-02T21:18:57.385592,32.53,48.1,Site_Central
SEN-136,2026-06-02T21:18:58.385592,25.03,54.86,Site_South
SEN-149,2026-06-02T21:18:59.385592,31.09,72.95,Site_South
SEN-154,2026-06-02T21:19:00.385592,31.65,79.66,Site_Central
SEN-151,2026-06-02T21:19:01.385592,28.25,41.67,Site_North
SEN-100,2026-06-02T21:19:02.385592,27.67,56.13,Site_Central
SEN-150,2026-06-02T21:19:03.385592,24.53,77.53,Site_North
SEN-123,2026-06-02T21:19:04.385592,25.54,67.58,Site_North
SEN-154,2026-06-02T21:19:05.385592,30.19,69.21,Site_South
SEN-104,2026-06-02T21:19:06.385592,28.36,61.11,Site_North
SEN-137,2026-06-02T21:19:07.385592,29.13,77.35,Site_North
SEN-191,2026-06-02T21:19:08.385592,20.84,62.64,Site_North
SEN-180,2026-06-02T21:19:09.385592,24.83,50.98,Site_North
SEN-118,2026-06-02T21:19:10.385592,20.65,75.66,Site_Central
SEN-108,2026-06-02T21:19:11.385592,30.71,40.88,Site_South
SEN-179,2026-06-02T21:19:12.385592,27.16,78.62,Site_South
SEN-120,2026-06-02T21:19:13.385592,22.29,64.78,Site_South
SEN-182,2026-06-02T21:19:14.385592,31.38,41.1,Site_South
SEN-169,2026-06-02T21:19:15.385592,21.32,48.01,Site_North
SEN-117,2026-06-02T21:19:16.385592,30.28,60.11,Site_South
SEN-133,2026-06-02T21:19:17.385592,21.26,78.19,Site_South
SEN-191,2026-06-02T21:19:18.385592,33.44,66.23,Site_North
SEN-156,2026-06-02T21:19:19.385592,26.26,71.59,Site_Central
SEN-195,2026-06-02T21:19:20.385592,31.11,50.15,Site_North
SEN-197,2026-06-02T21:19:21.385592,25.22,63.51,Site_Central
SEN-156,2026-06-02T21:19:22.385592,23.39,52.79,Site_Central
SEN-154,2026-06-02T21:19:23.385592,25.19,55.18,Site_North
SEN-129,2026-06-02T21:19:24.385592,25.46,79.59,Site_North
SEN-115,2026-06-02T21:19:25.385592,31.34,40.14,Site_Central
SEN-131,2026-06-02T21:19:26.385592,25.61,44.73,Site_South
SEN-139,2026-06-02T21:19:27.385592,30.37,41.02,Site_Central
SEN-146,2026-06-02T21:19:28.385592,34.14,76.05,Site_South
SEN-173,2026-06-02T21:19:29.385592,23.47,57.79,Site_North
SEN-101,2026-06-02T21:19:30.385592,22.51,64.38,Site_South
SEN-101,2026-06-02T21:19:31.385592,23.22,42.68,Site_South
SEN-123,2026-06-02T21:19:32.385592,25.69,62.07,Site_North
SEN-145,2026-06-02T21:19:33.385592,31.96,66.1,Site_North
SEN-109,2026-06-02T21:19:34.385592,29.88,46.25,Site_Central
SEN-110,2026-06-02T21:19:35.385592,23.57,65.94,Site_South
SEN-174,2026-06-02T21:19:36.385592,20.53,51.32,Site_Central
SEN-163,2026-06-02T21:19:37.385592,34.54,56.87,Site_Central
SEN-182,2026-06-02T21:19:38.385592,20.28,65.1,Site_North
SEN-193,2026-06-02T21:19:39.385592,22.32,49.27,Site_North
SEN-177,2026-06-02T21:19:40.385592,29.35,58.79,Site_North
SEN-102,2026-06-02T21:19:41.385592,27.4,61.44,Site_Central
SEN-142,2026-06-02T21:19:42.385592,20.58,49.36,Site_North
SEN-131,2026-06-02T21:19:43.385592,30.1,59.06,Site_Central
SEN-181,2026-06-02T21:19:44.385592,24.91,76.25,Site_Central
SEN-148,2026-06-02T21:19:45.385592,24.91,61.18,Site_North
SEN-163,2026-06-02T21:19:46.385592,31.36,61.65,Site_North
SEN-122,2026-06-02T21:19:47.385592,21.08,52.81,Site_North
SEN-111,2026-06-02T21:19:48.385592,34.33,77.21,Site_Central
SEN-100,2026-06-02T21:19:49.385592,33.19,65.47,Site_Central
SEN-115,2026-06-02T21:19:50.385592,29.01,46.59,Site_Central
SEN-139,2026-06-02T21:19:51.385592,27.74,74.69,Site_North
SEN-138,2026-06-02T21:19:52.385592,29.38,65.0,Site_North
SEN-158,2026-06-02T21:19:53.385592,31.26,59.18,Site_South
SEN-138,2026-06-02T21:19:54.385592,26.59,54.49,Site_North
SEN-199,2026-06-02T21:19:55.385592,32.53,68.28,Site_South
SEN-162,2026-06-02T21:19:56.385592,34.15,49.82,Site_Central
SEN-180,2026-06-02T21:19:57.385592,23.08,47.88,Site_Central
SEN-133,2026-06-02T21:19:58.385592,33.08,46.2,Site_North
SEN-163,2026-06-02T21:19:59.385592,30.86,62.01,Site_Central
SEN-199,2026-06-02T21:20:00.385592,34.29,43.77,Site_South
SEN-120,2026-06-02T21:20:01.385592,25.21,74.96,Site_Central
SEN-158,2026-06-02T21:20:02.385592,20.53,67.19,Site_North
SEN-197,2026-06-02T21:20:03.385592,23.37,62.22,Site_Central
SEN-159,2026-06-02T21:20:04.385592,24.04,73.65,Site_South
SEN-133,2026-06-02T21:20:05.385592,26.12,66.44,Site_Central
SEN-184,2026-06-02T21:20:06.385592,27.85,72.16,Site_North
SEN-135,2026-06-02T21:20:07.385592,26.1,42.58,Site_Central
SEN-145,2026-06-02T21:20:08.385592,26.68,55.13,Site_Central
SEN-170,2026-06-02T21:20:09.385592,25.95,47.1,Site_North
SEN-108,2026-06-02T21:20:10.385592,27.61,79.11,Site_South
SEN-115,2026-06-02T21:20:11.385592,25.25,58.1,Site_North
SEN-182,2026-06-02T21:20:12.385592,26.81,54.55,Site_Central
SEN-184,2026-06-02T21:20:13.385592,23.24,71.73,Site_Central
SEN-106,2026-06-02T21:20:14.385592,26.59,42.88,Site_Central
SEN-164,2026-06-02T21:20:15.385592,32.7,61.19,Site_Central
SEN-135,2026-06-02T21:20:16.385592,33.72,46.33,Site_South
SEN-155,2026-06-02T21:20:17.385592,33.43,60.03,Site_South
SEN-111,2026-06-02T21:20:18.385592,33.61,71.46,Site_Central
SEN-163,2026-06-02T21:20:19.385592,34.79,48.87,Site_South
SEN-176,2026-06-02T21:20:20.385592,23.15,78.33,Site_Central
SEN-127,2026-06-02T21:20:21.385592,24.72,52.47,Site_South
SEN-165,2026-06-02T21:20:22.385592,24.89,70.8,Site_Central
SEN-171,2026-06-02T21:20:23.385592,31.84,50.32,Site_North
SEN-185,2026-06-02T21:20:24.385592,21.55,41.4,Site_South
SEN-196,2026-06-02T21:20:25.385592,25.07,47.38,Site_North
SEN-148,2026-06-02T21:20:26.385592,20.31,55.63,Site_South
SEN-188,2026-06-02T21:20:27.385592,20.6,71.49,Site_Central
SEN-173,2026-06-02T21:20:28.385592,22.27,67.72,Site_North
SEN-133,2026-06-02T21:20:29.385592,25.42,66.57,Site_South
SEN-115,2026-06-02T21:20:30.385592,24.03,40.11,Site_North
SEN-163,2026-06-02T21:20:31.385592,31.24,43.73,Site_South
SEN-100,2026-06-02T21:20:32.385592,34.11,65.25,Site_South
SEN-172,2026-06-02T21:20:33.385592,25.97,58.67,Site_North
SEN-101,2026-06-02T21:20:34.385592,20.93,78.9,Site_Central
SEN-153,2026-06-02T21:20:35.385592,28.84,58.57,Site_South
SEN-118,2026-06-02T21:20:36.385592,28.76,62.86,Site_North
SEN-183,2026-06-02T21:20:37.385592,29.09,74.25,Site_North
SEN-110,2026-06-02T21:20:38.385592,34.39,56.25,Site_North
SEN-161,2026-06-02T21:20:39.385592,22.1,75.94,Site_Central
SEN-148,2026-06-02T21:20:40.385592,33.86,60.75,Site_Central
SEN-183,2026-06-02T21:20:41.385592,30.93,66.03,Site_South
SEN-158,2026-06-02T21:20:42.385592,31.39,45.08,Site_North
SEN-199,2026-06-02T21:20:43.385592,29.89,74.39,Site_North
SEN-123,2026-06-02T21:20:44.385592,31.58,45.0,Site_South
SEN-196,2026-06-02T21:20:45.385592,26.02,78.78,Site_Central
SEN-152,2026-06-02T21:20:46.385592,31.38,42.99,Site_South
SEN-137,2026-06-02T21:20:47.385592,30.9,42.73,Site_North
